word	frequency	sources
ឥតពុតត្បុត	10.00	HC.txt
ឥតភ័យខ្លាច	10.00	HC.txt
ឥតលក្ខខណ្ឌ	10.00	TD.txt
ឧទិស្ទ	10.00	HC.txt
ឪពុកដល់	10.00	TD.txt
ឫស្សីពក	10.00	seafreq.txt
ឬអត់	10.00	HC.txt
ឯងដោយ	10.00	DFD.txt
ឯបំណងព្រះ	10.00	TD.txt
ឯព័ន្ធកិច្ច	10.00	TD.txt
ឯសេចក្តី	10.00	DFD.txt
ឯស្ថានសួគ៌	10.00	DFD.txt
ឯអត្តចរិត	10.00	DFD.txt
ឱសថសាស្ត្រ	10.00	HC.txt
ឲ្យយើង	10.00	TD.txt
កន្លែងនៅ	9.00	seafreq.txt
កសាងជាតិ	9.00	seafreq.txt
កាព្រីយ៉ែល	9.00	KHOV.txt,KHSV.txt
ការគួរសម	9.00	seafreq.txt
ការប្រហារ	9.00	seafreq.txt
កិនអង្ករ	9.00	seafreq.txt
កូនបង	9.00	seafreq.txt
កូយីម	9.00	KHOV.txt,KHSV.txt
កេបាល	9.00	KHOV.txt,KHSV.txt
កេស៊ួរី	9.00	KHSV.txt
កែសំរួល	9.00	seafreq.txt
កំចី	9.00	seafreq.txt
ក្រត	9.00	seafreq.txt
ក្រលំបាក	9.00	seafreq.txt
ក្រែត	9.00	KHSV.txt
ក្រោមអធិបតីភាព	9.00	seafreq.txt
ខាងយើង	9.00	seafreq.txt
ខាងអាយ	9.00	KHOV.txt
ខុសធ្លោយ	9.00	seafreq.txt
ខុសវិន័យ	9.00	seafreq.txt
ខ្យា	9.00	seafreq.txt
ខ្លួននេះ	9.00	seafreq.txt
គរុសិស្ស	9.00	seafreq.txt
គឹកកង	9.00	KHOV.txt,seafreq.txt
គូគ្រង	9.00	seafreq.txt
គោញី	9.00	seafreq.txt
គ្រប់ប្រការ	9.00	seafreq.txt
គ្រឿងផ្ទុះ	9.00	seafreq.txt
ចានក្បាន	9.00	seafreq.txt
ចាស់ដៃ	9.00	seafreq.txt
ចុះក្រែង	9.00	seafreq.txt
ចុះថយ	9.00	DFD.txt,seafreq.txt
ចេះចាំ	9.00	seafreq.txt
ចៅហ្វាយនាយ	9.00	seafreq.txt
ចំរេះ	9.00	seafreq.txt,villages.txt
ច្រណែនឈ្នានីស	9.00	KHSV.txt
ច្រើនលើស	9.00	seafreq.txt
ឆ្នាំមមែ	9.00	seafreq.txt
ឆ្នូតៗ	9.00	KHOV.txt,KHSV.txt
ជាតិក្រោយ	9.00	DFD.txt,seafreq.txt
ជាតិពុល	9.00	seafreq.txt
ជាទំងន់	9.00	seafreq.txt
ជាអំណោយ	9.00	seafreq.txt
ញាប់ដៃញាប់ជើង	9.00	seafreq.txt
ដល់កំរិត	9.00	seafreq.txt
ដូចតែ	9.00	seafreq.txt
ដេមេទ្រាស	9.00	KHOV.txt,KHSV.txt
ដែនដីខ្មែរ	9.00	seafreq.txt
ដំណាំស្រូវ	9.00	seafreq.txt
ដំអូញ	9.00	KHOV.txt,seafreq.txt
ឌូម៉ា	9.00	KHOV.txt,KHSV.txt
ឌើបេ	9.00	KHOV.txt,KHSV.txt
ណាហ៊ូម	9.00	KHSV.txt
ណាអាម៉ា	9.00	KHSV.txt
តពូជ	9.00	seafreq.txt
តាំងខ្លួនជា	9.00	seafreq.txt
តូផេត	9.00	KHSV.txt
តូផែត	9.00	KHOV.txt
តែន	9.00	seafreq.txt
តំរិះ	9.00	seafreq.txt
ត្រជាក់ត្រជុំ	9.00	KHSV.txt,seafreq.txt
ត្រីរ៉ស់	9.00	seafreq.txt
ថាលម៉ូន	9.00	KHOV.txt,KHSV.txt
ថូប	9.00	KHOV.txt,KHSV.txt
ថេម៉ា	9.00	KHOV.txt,KHSV.txt
ថែន	9.00	seafreq.txt
ថ្នាក់ខ្ពស់	9.00	seafreq.txt
ទទួលខ្លួន	9.00	seafreq.txt
ទីទាល់	9.00	seafreq.txt
ទីរ៉ូស	9.00	KHSV.txt
ទូកង	9.00	seafreq.txt
ទ្រុត	9.00	seafreq.txt
ធនធានមនុស្ស	9.00	seafreq.txt
ធាតុផ្សំ	9.00	seafreq.txt
ធុំក្លិន	9.00	seafreq.txt
ធេសប៊ី	9.00	KHOV.txt,KHSV.txt
ធ្វើមាន	9.00	seafreq.txt
និន្ទ្រា	9.00	seafreq.txt
នេបាយ៉ូត	9.00	KHOV.txt,KHSV.txt
នៅពីក្រោយខ្នង	9.00	seafreq.txt
ន៉ាអាម៉ា	9.00	KHOV.txt
បង្កាប់	9.00	seafreq.txt
បបរមាន់	9.00	seafreq.txt
បាយខែ	9.00	seafreq.txt
បុកអង្ករ	9.00	seafreq.txt
បុណ្យណូអែល	9.00	seafreq.txt
បុសរ៉ា	9.00	KHOV.txt
បូសរ៉ា	9.00	KHSV.txt
បួនដប់	9.00	seafreq.txt
បើខ្លាច	9.00	seafreq.txt
បេបាយ	9.00	KHOV.txt,KHSV.txt
បេរីល	9.00	KHOV.txt,KHSV.txt
បេស៊ើរ	9.00	KHOV.txt,KHSV.txt
បំរះ	9.00	seafreq.txt
បំលាស់	9.00	seafreq.txt
ប៉ុននោះ	9.00	seafreq.txt
ប្រឈមមុខនឹង	9.00	seafreq.txt
ប្រទះឃើញ	9.00	seafreq.txt
ប្រសិទ្ធពរ	9.00	seafreq.txt
ប្រឡងជាប់	9.00	seafreq.txt
ផ្កាប់មុខ	9.00	seafreq.txt
ពាន់ៗ	9.00	KHOV.txt
ពិកា	9.00	seafreq.txt
ពីតូច	9.00	seafreq.txt
ពុទ្ធសាសនិកជន	9.00	seafreq.txt
ពូវ៉ា	9.00	KHOV.txt,KHSV.txt
ពេកាហ៊ា	9.00	KHOV.txt,KHSV.txt
ពេលរសៀល	9.00	seafreq.txt
ពេលសំរាក	9.00	seafreq.txt
ព្យួរក	9.00	seafreq.txt
ព្រាងទុក	9.00	seafreq.txt
ព្រះនាសា	9.00	KHOV.txt,KHSV.txt
ព្រះមេស្ស៊ី	9.00	KHSV.txt
ព្រះវ	9.00	KHOV.txt,seafreq.txt
ព្រះអាសថារ៉ូត	9.00	KHOV.txt,KHSV.txt
ភោជន៍	9.00	KHOV.txt,seafreq.txt
ភ័ព្វវាសនា	9.00	seafreq.txt
មកយឺត	9.00	seafreq.txt
មច្ឆាជាតិ	9.00	KHOV.txt,KHSV.txt,seafreq.txt
មាត់ទ្វារ	9.00	DFD.txt,seafreq.txt
មានប្រៀប	9.00	seafreq.txt
មាយ	9.00	seafreq.txt
មិនខ្ចី	9.00	seafreq.txt
មុនម៉ោង	9.00	seafreq.txt
មើលមិនឃើញ	9.00	seafreq.txt
ម៉ាឡូន	9.00	KHOV.txt,KHSV.txt
ម៉េចបានជា	9.00	seafreq.txt
ម្ចាស់ទ្រព្យ	9.00	seafreq.txt
យដ	9.00	KHOV.txt,KHSV.txt
យន្តហោះកង្ហារ	9.00	seafreq.txt
យប់ងងឹត	9.00	seafreq.txt
យូរឆ្នាំ	9.00	seafreq.txt
យ៉ាកាន	9.00	KHOV.txt,KHSV.txt
យ៉ាហាត	9.00	KHOV.txt,KHSV.txt
យ៉ូយ៉ារីប	9.00	KHOV.txt,KHSV.txt
រត់ចោលស្រុក	9.00	seafreq.txt
រហូតទល់	9.00	KHSV.txt
រូបគំនូរ	9.00	seafreq.txt
រ៉ាមសេស	9.00	KHOV.txt,KHSV.txt
រ៉ាយ	9.00	KHOV.txt
លាគ្នា	9.00	seafreq.txt
លើកតែ	9.00	seafreq.txt
លើកយកមកនិយាយ	9.00	seafreq.txt
លើគោក	9.00	seafreq.txt
លេបថ្នាំ	9.00	seafreq.txt
ល្ងង់ល្ងើ	9.00	KHOV.txt
វត្ថុបុរាណ	9.00	seafreq.txt
វាយឆ្មក់	9.00	seafreq.txt
វាយស្គរ	9.00	seafreq.txt
វ៉ាល	9.00	seafreq.txt
សង្កូវ	9.00	KHSV.txt,seafreq.txt
សម្បូណ៌សប្បាយ	9.00	KHOV.txt,KHSV.txt
សម្លសម្លុក	9.00	seafreq.txt
សរសេរសំបុត្រ	9.00	seafreq.txt
សារេស៊ើរ	9.00	KHOV.txt,KHSV.txt
សារ៉ូន	9.00	KHOV.txt,KHSV.txt
សេដេអ៊ើរ	9.00	KHOV.txt,KHSV.txt
សេរែស	9.00	KHOV.txt,KHSV.txt
សេរ៉ា	9.00	KHOV.txt,KHSV.txt
ស៊ីបម៉ា	9.00	KHOV.txt,KHSV.txt
ស៊ូកូត	9.00	KHSV.txt
ស្ងោ	9.00	seafreq.txt
ស្ទូឌីយោ	9.00	seafreq.txt
ស្ទៃអង្ករ	9.00	seafreq.txt
ស្បៀងអាហារ	9.00	seafreq.txt
ស្រុកចិន	9.00	seafreq.txt
ស្អុយរលួយ	9.00	seafreq.txt
ហគ	9.00	KHOV.txt,KHSV.txt
ហាថាក់	9.00	KHOV.txt,KHSV.txt
ហានិយភ័យ	9.00	seafreq.txt
ហួសពី	9.00	seafreq.txt
ហេកាយ	9.00	KHOV.txt,KHSV.txt
ហៅយក	9.00	seafreq.txt
ហ៊ុប	9.00	KHSV.txt,seafreq.txt
អង្ករសំរូប	9.00	seafreq.txt
អឌ	9.00	KHOV.txt,KHSV.txt
អព្យាក្រិតភាព	9.00	seafreq.txt
អាងតែ	9.00	seafreq.txt
អាបដូន	9.00	KHOV.txt,KHSV.txt
អាព្រើល	9.00	seafreq.txt
អាយីន	9.00	KHOV.txt,KHSV.txt
អាំមីហ៊ូត	9.00	KHOV.txt
អុំស្រូវ	9.00	seafreq.txt
អូនេស៊ីម	9.00	KHOV.txt,KHSV.txt
អូសទ្រីច	9.00	KHOV.txt
អេឌើរ	9.00	KHOV.txt,KHSV.txt
អេប៉ាប្រូឌីត	9.00	KHOV.txt,KHSV.txt
អេម៉ោស	9.00	DFD.txt,KHOV.txt,KHSV.txt
អេលីយ៉ូន៉ាយ	9.00	KHOV.txt
អេហ៊ុឌ	9.00	KHOV.txt
អែសធេម៉ូរ	9.00	KHOV.txt,KHSV.txt
អៃយ៉ា	9.00	KHOV.txt,KHSV.txt,seafreq.txt
អំរែក	9.00	KHOV.txt,KHSV.txt,seafreq.txt
អ៊ូស៊ីយ៉ា	9.00	KHOV.txt,KHSV.txt
អ័ដាយ៉ា	9.00	KHOV.txt
អ្នកវិនិយោគទុន	9.00	seafreq.txt
ឧបតោភាគី	9.00	seafreq.txt
កងដៃ	8.00	KHSV.txt,seafreq.txt
កន្លែងដេក	8.00	seafreq.txt
កន្លះម៉ោង	8.00	seafreq.txt
កាប់ថោរ	8.00	KHOV.txt,KHSV.txt
ការចាត់ចែង	8.00	seafreq.txt
ការទាស់ទែង	8.00	seafreq.txt
ការប្រកាន់ពូជ	8.00	seafreq.txt
កាសិត	8.00	seafreq.txt
កិទូរ៉ា	8.00	KHOV.txt,KHSV.txt
កូតទ្រ	8.00	seafreq.txt
កូប្រា	8.00	seafreq.txt
កូឡាន	8.00	KHOV.txt,KHSV.txt
កេភីរ៉ា	8.00	KHOV.txt,KHSV.txt
កេម៉ូស	8.00	KHOV.txt,KHSV.txt
កេសែម	8.00	KHOV.txt,KHSV.txt
កែត	8.00	seafreq.txt,villages.txt
ក្នាណា	8.00	KHOV.txt,KHSV.txt
ក្នុងគុក	8.00	seafreq.txt
ក្របាស	8.00	seafreq.txt
ក្រេត	8.00	KHOV.txt
ក្លូឌាស	8.00	KHOV.txt,KHSV.txt
ក្សត្រីយ៍	8.00	KHSV.txt
ខានមិនបាន	8.00	seafreq.txt
ខ្ទរខ្ទារ	8.00	KHOV.txt,KHSV.txt,seafreq.txt
ខ្លះៗ	8.00	KHSV.txt
គីដេល	8.00	KHOV.txt,KHSV.txt
គីមហាំ	8.00	KHOV.txt,KHSV.txt
គីសូន	8.00	KHOV.txt,KHSV.txt
គូររូប	8.00	seafreq.txt
គេរ៉ាស៊ីន	8.00	KHOV.txt,KHSV.txt
គោរពវិន័យ	8.00	seafreq.txt
គោលិកា	8.00	seafreq.txt
គ្មានចិត្ត	8.00	seafreq.txt
គ្រប់ទិស	8.00	seafreq.txt
គ្រាប់កាំភ្លើង	8.00	seafreq.txt
គ្រាំគ្រេង	8.00	KHOV.txt
គ្រឿងសំណង់	8.00	seafreq.txt
ឃិត	8.00	KHSV.txt
ងុយ	8.00	seafreq.txt
ងោកងុយ	8.00	KHOV.txt,KHSV.txt,seafreq.txt
ចង់ងាប់	8.00	seafreq.txt
ចង់ថា	8.00	seafreq.txt
ចចែក	8.00	seafreq.txt
ចូលកាន់	8.00	seafreq.txt
ចូលគេង	8.00	seafreq.txt
ចេញលុយ	8.00	seafreq.txt
ចៅប្រុស	8.00	seafreq.txt
ចៅហ្វា	8.00	seafreq.txt
ច្បាប់ជាធរមាន	8.00	seafreq.txt
ច្រង៉ាង	8.00	seafreq.txt
ឆែល	8.00	seafreq.txt
ឆ្លងផ្លូវ	8.00	seafreq.txt
ឆ្អឹងឆ្អែង	8.00	KHSV.txt,seafreq.txt
ឆ្អេះឆ្អាប	8.00	seafreq.txt
ជញ្ជួន	8.00	seafreq.txt
ជាកំពូល	8.00	seafreq.txt
ជាន់គ្នា	8.00	seafreq.txt
ជាប់ទាក់ទង	8.00	DFD.txt,seafreq.txt
ជាពិធី	8.00	seafreq.txt
ជិនណាយ	8.00	KHOV.txt,KHSV.txt,seafreq.txt
ជិះទូក	8.00	seafreq.txt
ជីដូនទួត	8.00	seafreq.txt
ឈានជើង	8.00	seafreq.txt
ដក់ជាប់	8.00	seafreq.txt
ដល់មុន	8.00	seafreq.txt
ដីកាចាប់ខ្លួន	8.00	seafreq.txt
ដុំរទេះ	8.00	seafreq.txt
ដើមទី	8.00	seafreq.txt
ដើមផ្កា	8.00	seafreq.txt
ដេហ៊ូអែល	8.00	KHOV.txt,KHSV.txt
ដោយចិត្ត	8.00	seafreq.txt
ដោះគោ	8.00	seafreq.txt
ដោះស្រី	8.00	seafreq.txt
ដ៏ទៃ	8.00	KHOV.txt
ណហ	8.00	KHOV.txt,KHSV.txt
ណាមិញ	8.00	KHSV.txt
ណូន	8.00	seafreq.txt
ណូព	8.00	KHOV.txt
តលិក	8.00	seafreq.txt
តាមគំនិតខ្ញុំ	8.00	seafreq.txt
តាមចំណាំ	8.00	seafreq.txt
តាមទំនើងចិត្ត	8.00	seafreq.txt
តៀមស្រា	8.00	seafreq.txt
ត្រង់សេ	8.00	seafreq.txt
ត្របកភ្នែក	8.00	seafreq.txt
ត្រសក់ស្រូវ	8.00	seafreq.txt
ថាថ្នាយ	8.00	KHOV.txt,KHSV.txt
ថាហាន	8.00	KHOV.txt,KHSV.txt
ថូអ៊ី	8.00	KHOV.txt,KHSV.txt
ថៃឡង់ដ៍	8.00	seafreq.txt
ថ្ងៃព្រហស្បតិ៍	8.00	seafreq.txt
ថ្លស់	8.00	KHOV.txt,seafreq.txt
ថ្លែងប្រាប់	8.00	seafreq.txt
ថ្លែងពី	8.00	seafreq.txt
ទទួលចុះចាញ់	8.00	seafreq.txt
ទទួលទោស	8.00	seafreq.txt
ទទួលពាក្យ	8.00	seafreq.txt
ទីឃីកុស	8.00	KHOV.txt,KHSV.txt
ទេសន្តរប្រវេសក៍	8.00	seafreq.txt
ទ្រអាស	8.00	KHOV.txt
ទ្វារមាស	8.00	seafreq.txt
ធៈ	8.00	seafreq.txt
ធ្វើដែល	8.00	seafreq.txt
ធ្វើមេ	8.00	seafreq.txt
នាងក្រមុំ	8.00	seafreq.txt
នាងស្រី	8.00	seafreq.txt
នាយខុទ្ទកាល័យ	8.00	seafreq.txt
នុ៎ះន៏	8.00	KHOV.txt,KHSV.txt
នេកូដា	8.00	KHOV.txt,KHSV.txt
នៅទីបញ្ចប់	8.00	seafreq.txt
បង្ហាញខ្លួន	8.00	seafreq.txt
បន្តិចក្រោយមក	8.00	seafreq.txt
បន្ទាប់គ្នា	8.00	seafreq.txt
បរមគ្រូ	8.00	seafreq.txt
បរិបូណ៍	8.00	seafreq.txt
បល្លង្ក	8.00	seafreq.txt
បាត់មុខ	8.00	seafreq.txt
បាត់មុខបាត់មាត់	8.00	seafreq.txt
បានដឹងបានឮ	8.00	seafreq.txt
បានសម្រេចដូចបំណង	8.00	seafreq.txt
បាស៊ីឡៃ	8.00	KHSV.txt
បិទភ្នែក	8.00	seafreq.txt
បឹងទន្លេសាប	8.00	seafreq.txt
បើកុំតែ	8.00	seafreq.txt
បៀរ៉ុត	8.00	KHSV.txt
បេតផាសេ	8.00	KHOV.txt,KHSV.txt
បេរ៉ាកា	8.00	KHOV.txt,KHSV.txt
បេសេក	8.00	KHOV.txt,KHSV.txt
បែកកង់	8.00	seafreq.txt
បែបជា	8.00	DFD.txt,seafreq.txt
បែរមុខ	8.00	seafreq.txt
បោកចំបាប់	8.00	KHSV.txt
បំពេញចិត្ត	8.00	seafreq.txt
ប៉ាត្រូស	8.00	KHOV.txt,KHSV.txt
ប៊ីនា	8.00	KHOV.txt,KHSV.txt
ប្រពន្ធដើម	8.00	seafreq.txt
ប្រាក់បៀវត្សរ៍	8.00	seafreq.txt
ប្រាប់ឲ្យដឹង	8.00	seafreq.txt
ប្អូនៗ	8.00	KHSV.txt
ប្អៀរ	8.00	KHOV.txt,villages.txt
ផន់	8.00	seafreq.txt
ផាសេហា	8.00	KHOV.txt,KHSV.txt
ផាស៊ី	8.00	seafreq.txt
ផ្លូវទូត	8.00	seafreq.txt
ផ្លែសន្ទូច	8.00	seafreq.txt
ពងទា	8.00	seafreq.txt
ពាក្យគន្លឹះ	8.00	seafreq.txt
ពិនិត្យពិចារណា	8.00	seafreq.txt
ពីត្រឹម	8.00	seafreq.txt
ពីលេស៊ើរ	8.00	KHOV.txt
ពុទ្ធបដិមាករ	8.00	seafreq.txt
ពួកចៅ	8.00	seafreq.txt
ពេញមួយថ្ងៃ	8.00	seafreq.txt
ពេថាហ៊ីយ៉ា	8.00	KHOV.txt,KHSV.txt
ពេលបាយ	8.00	seafreq.txt
ព្រាននារី	8.00	seafreq.txt
ព្រះនៃ	8.00	KHSV.txt
ព្រះវង្សា	8.00	KHOV.txt
ភស្តុភារ	8.00	KHOV.txt,seafreq.txt
ភឿនមិត្រ	8.00	KHOV.txt
ភេនីស	8.00	KHOV.txt,KHSV.txt
ភ្លឺផ្លេកៗ	8.00	KHOV.txt
មសេលេមា	8.00	KHOV.txt,KHSV.txt
មានភិន	8.00	seafreq.txt
មានមន្ទិល	8.00	seafreq.txt
មិនបានការ	8.00	seafreq.txt
មីកឡូត	8.00	KHOV.txt,KHSV.txt
មីលេត	8.00	KHOV.txt,KHSV.txt
មុនបន្ទាប់	8.00	seafreq.txt
មើលពីចំហៀង	8.00	seafreq.txt
មេឌីបា	8.00	KHOV.txt,KHSV.txt
មេលេក	8.00	KHOV.txt
មេៗ	8.00	KHOV.txt,KHSV.txt
មែកឈើ	8.00	seafreq.txt
មោឃៈ	8.00	KHSV.txt,seafreq.txt
ម៉ូឡាដា	8.00	KHOV.txt,KHSV.txt
ម្ចាស់ក្សត្រីយ៍	8.00	KHOV.txt,KHSV.txt
យណ	8.00	KHOV.txt,KHSV.txt
យីមឡា	8.00	KHOV.txt,KHSV.txt
យេមូអែល	8.00	KHOV.txt,KHSV.txt
យេរីម៉ូត	8.00	KHOV.txt,KHSV.txt
យេរីយ៉ា	8.00	KHOV.txt,KHSV.txt
យេហ៊ូឌី	8.00	KHOV.txt,KHSV.txt
យ៉ាគីន	8.00	KHSV.txt
យ៉ាស៊ាល	8.00	KHOV.txt,KHSV.txt
យ៉ាហាត់	8.00	KHSV.txt
យ៉ាហាស	8.00	KHOV.txt,KHSV.txt
យ៉ាឡាម	8.00	KHOV.txt,KHSV.txt
យ៉ុកសាន	8.00	KHOV.txt,KHSV.txt
យ៉ូអាហាស់	8.00	KHSV.txt
រង្វល់	8.00	seafreq.txt
រត់ចេញ	8.00	DFD.txt,seafreq.txt
របររកស៊ី	8.00	seafreq.txt
រសាប់	8.00	seafreq.txt
រាក់ជ្រៅ	8.00	seafreq.txt
រាប់បញ្ចូល	8.00	seafreq.txt
រាប់មិនអស់	8.00	seafreq.txt
រាល់រូប	8.00	seafreq.txt
រីសប៉ា	8.00	KHOV.txt,KHSV.txt
រឹតខ្សែ	8.00	seafreq.txt
រូបល្អ	8.00	seafreq.txt
រូប៉ា	8.00	seafreq.txt
រៀនចប់	8.00	seafreq.txt
រេហាបយ៉ា	8.00	KHOV.txt,KHSV.txt
រេហូប	8.00	KHSV.txt
រំពេចនោះ	8.00	seafreq.txt
លើកទំនប់	8.00	seafreq.txt
លេខទូរស័ព្ទ	8.00	seafreq.txt
លោកស្នងការ	8.00	seafreq.txt
ល្បែងស៊ីសង	8.00	seafreq.txt
ល្ហិត	8.00	seafreq.txt
វាយគង	8.00	seafreq.txt
វិកលវិការ	8.00	KHOV.txt
វិបត្តិសេដ្ឋកិច្ច	8.00	seafreq.txt
សក់រួញ	8.00	seafreq.txt
សក្តិយស	8.00	KHOV.txt
សតិអារម្មណ៍	8.00	seafreq.txt
សមាជិកសភា	8.00	seafreq.txt
សឡូមីត	8.00	KHSV.txt
សារថាន	8.00	KHOV.txt,KHSV.txt
សាលូវ	8.00	KHOV.txt,KHSV.txt
សាំឡា	8.00	KHOV.txt,KHSV.txt
សឺត	8.00	seafreq.txt
សុះសាយ	8.00	seafreq.txt
សូមទាន	8.00	seafreq.txt
សូមទានជ្រាប	8.00	seafreq.txt
សើដេស	8.00	KHOV.txt,KHSV.txt
សើស្បែក	8.00	KHOV.txt,KHSV.txt,seafreq.txt
សេចក្តីទុក្ខ	8.00	seafreq.txt
សេដ្ឋកិច្ចកសិកម្ម	8.00	seafreq.txt
សេថារ	8.00	KHOV.txt,KHSV.txt
សេមីដា	8.00	KHOV.txt,KHSV.txt
សេម៉ារីយ៉ា	8.00	KHOV.txt,KHSV.txt
សេរ៉ាហ៊ា	8.00	KHOV.txt,KHSV.txt
សេវនកិច្ច	8.00	seafreq.txt
សេសបាសារ	8.00	KHOV.txt,KHSV.txt
សេសាយ	8.00	KHOV.txt,KHSV.txt
សំដៅចំ	8.00	seafreq.txt
សំនួនវោហារ	8.00	KHSV.txt,seafreq.txt
សំរស់	8.00	seafreq.txt
ស៊ីបាយ	8.00	seafreq.txt
ស៊ីសា	8.00	KHOV.txt,KHSV.txt
ស៊ីសាក	8.00	KHOV.txt
ស៊ីឡា	8.00	KHOV.txt,KHSV.txt
ស៊ុក	8.00	seafreq.txt
ស៊ូភ	8.00	KHOV.txt,KHSV.txt
ស៊ូអាល	8.00	KHOV.txt,KHSV.txt
ស្ថានឯកអគ្គរាជទូត	8.00	seafreq.txt
ស្ទើរគ្រប់	8.00	seafreq.txt
ស្រស់ប្រិមប្រិយ	8.00	seafreq.txt
ស្រីញី	8.00	seafreq.txt
ស្លាបកាត់	8.00	seafreq.txt
ហាការេន	8.00	KHOV.txt,KHSV.txt
ហាកូស	8.00	KHOV.txt,KHSV.txt
ហាណានាល	8.00	KHOV.txt,KHSV.txt
ហាណាមាល	8.00	KHOV.txt,KHSV.txt
ហារ៉ារី	8.00	KHOV.txt,KHSV.txt
ហូឡូន	8.00	KHOV.txt,KHSV.txt
ហេរេស	8.00	KHOV.txt,KHSV.txt
ហ៊ីវ	8.00	seafreq.txt
ហ្វូងៗ	8.00	KHOV.txt,KHSV.txt
អគីឡា	8.00	KHSV.txt
អគ្រីប៉ា	8.00	KHSV.txt
អញៗ	8.00	KHOV.txt
